subject,epoch_id,label,bp_delta,bp_theta,bp_alpha,bp_beta,bp_gamma,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy
eeg2,701,0,2.111347026075999e-10,2.4505929766188828e-11,3.7548372758034303e-11,9.920195411108336e-11,1.434160409979019e-11,2.12121322208535e-09,0.11736774703630709,7.0289275190924085,3.1285884039081147
eeg2,702,0,2.645775216836817e-10,2.6768937862786068e-11,3.704470780925381e-11,1.0735709486139313e-10,1.9024752077188e-11,2.318855172324863e-09,0.1182008032404398,8.275580859965771,2.985244565529458
eeg2,703,0,1.6096747623161686e-10,2.205600910103086e-11,2.9285253188485436e-11,9.19149235343517e-11,1.745176616498247e-11,1.897358260650133e-09,0.12034644193554071,6.764145073113823,3.1651279077445817
eeg2,704,0,1.174532057486558e-10,1.6404060127030845e-11,2.811273195163824e-11,9.075681129954923e-11,1.312079060813751e-11,1.683814936255947e-09,0.13325461462539584,5.679862520631824,3.4677673639662894
eeg2,705,0,1.3133422595959277e-10,1.3882509072218573e-11,3.143952843620885e-11,8.965241810016266e-11,1.3354442584167703e-11,1.759933066814193e-09,0.13290282219220817,5.5553778408990135,3.3473351699949765
eeg2,706,0,2.756487208547816e-10,1.9223846823907e-11,3.417628049878733e-11,8.369094122810691e-11,1.2932372934085624e-11,1.7553920353563527e-09,0.11015275617151042,5.621310942423689,3.3496285214229533
eeg2,707,0,2.540493926698516e-10,1.3773290589181732e-11,3.2666797598699984e-11,8.140541465797922e-11,1.1959529865204833e-11,1.7195829521589326e-09,0.11593813590677132,6.43019074362428,3.0947061358243557
eeg2,708,0,1.7864871714957765e-10,1.6499521235180175e-11,2.4426867197926938e-11,8.097346101170125e-11,1.175236081912156e-11,1.6603807844848316e-09,0.11737911379716127,6.268935730483222,3.243754421137497
eeg2,709,0,3.104306353091695e-10,2.9131881181042585e-11,3.2275325954911e-11,8.212500618847169e-11,1.10770522211244e-11,1.860120896452026e-09,0.10313494611514666,5.994472273233367,3.2285906447239694
eeg2,710,0,3.0032254281476234e-10,2.3006595268469102e-11,2.95789548646418e-11,8.47345278458795e-11,1.1433777236616855e-11,1.934245405651276e-09,0.10454724868682876,6.131121019862447,3.1252179741620902
eeg2,711,0,1.4656038436176046e-10,1.2285021299803379e-11,2.4047866481207413e-11,9.028682747331139e-11,1.8819391816661444e-11,1.830850915753737e-09,0.1283809300982409,5.906759613860969,3.116912336581317
eeg2,712,0,1.0997312470649755e-10,1.0071611012019884e-11,2.7459283563136167e-11,9.616493294131091e-11,1.8029981006396497e-11,1.970524803312418e-09,0.1590025381152041,7.236140339456897,3.152619907030522
eeg2,713,0,1.3591849554397845e-10,1.8620046308411274e-11,2.9010371432824556e-11,9.53224938997363e-11,1.6064327487461853e-11,1.9308660092766663e-09,0.15505433741568744,5.889352645175886,3.4149743989536967
eeg2,714,0,5.171003335652839e-10,4.213003615432204e-11,3.636792508236691e-11,9.255814978583461e-11,1.4351324012721658e-11,2.0522612420682744e-09,0.10936294911339672,5.129269808598947,3.3535963063216587
eeg2,715,0,3.6177801245998385e-10,2.7810302045387354e-11,3.1687704985569804e-11,9.3273232513289e-11,1.4414849162072578e-11,2.0647150619094404e-09,0.1101626960736135,5.537729565190534,3.3206884468990188
eeg2,716,0,5.38022227852862e-10,2.2748173320757717e-11,3.1359948651880437e-11,9.355936742180247e-11,1.4478918988903648e-11,2.339028850669768e-09,0.10591972702271232,6.912026096255976,3.088905792853327
eeg2,717,0,5.064913833376072e-10,2.5945974846621274e-11,3.2228722908460194e-11,9.909615710174223e-11,1.8787842789751374e-11,2.346127782084334e-09,0.11070590754978563,6.693231518671338,3.1901400842638203
eeg2,718,0,1.1225044408956874e-10,1.0704994620438667e-11,2.954271392657643e-11,8.79438929370674e-11,1.7379927060461082e-11,1.862314712264199e-09,0.1293603287119193,6.468171798557734,2.9498244107050717
eeg2,719,0,1.1411119369890237e-10,1.3776052633397706e-11,2.5779330882358204e-11,8.211561241516307e-11,1.3556890074070569e-11,1.7132052155601148e-09,0.1317684071916349,7.147525735204042,2.852040367637326
eeg2,720,0,1.1363081020439889e-10,1.0144315651497236e-11,2.3255241588599825e-11,8.765439711127899e-11,1.3394524295444777e-11,1.6708669563960956e-09,0.14665045981420813,6.518328930973922,3.1344629685691996
eeg2,721,0,8.190295803258196e-11,7.515039057041767e-12,2.4879171035344295e-11,9.902165423680264e-11,1.9388637902104515e-11,1.8758612049471862e-09,0.1758678131247294,5.811898458551246,3.390354798445089
eeg2,722,0,3.348831689227887e-10,1.4638417662552938e-11,2.5717320792866783e-11,1.0381793657490596e-10,2.2893814862073307e-11,2.3236260778219905e-09,0.14486261940631892,6.826933028167466,3.121204528679246
eeg2,723,0,6.64552391402396e-10,2.6022665588370602e-11,2.7217218881448263e-11,9.77065256262368e-11,1.7829999282424293e-11,2.3750524532410578e-09,0.11149744319670297,6.772780638253974,2.9704869342913915
eeg2,724,0,3.806866347557438e-10,2.1523943049846002e-11,2.4495510855953284e-11,9.819278073823259e-11,1.532265065910633e-11,2.0185948000716376e-09,0.1200620125265642,6.0569585507984085,3.092248060274146
eeg2,725,0,3.2752605804429913e-10,2.2741220534876565e-11,2.756202785425489e-11,9.356521912316275e-11,1.51629813189589e-11,1.918335301997684e-09,0.1320798850604562,5.4719733600067935,3.3339724794673162
eeg2,726,0,3.0122037392453563e-10,2.14014768237177e-11,3.206987879384035e-11,9.270210284245308e-11,1.5001035684128624e-11,1.8223822840925864e-09,0.128505053688152,5.230723753736841,3.4040305366933064
eeg2,727,0,8.268897393257128e-11,1.3784207708842909e-11,3.189463325778298e-11,9.148381352847448e-11,1.4461372409004879e-11,1.640764843524523e-09,0.15573573059891865,4.461102062934156,3.646155655066688
eeg2,728,0,2.5933805395856423e-10,1.6204737114352518e-11,2.8378108348927604e-11,9.225346277504326e-11,1.3695800482682122e-11,1.883315494016154e-09,0.1264398367336414,5.9456923640192745,3.238064807304046
eeg2,729,0,3.1110148789263767e-10,1.2023573355383265e-11,2.50677073947237e-11,9.187570411891826e-11,1.3055494669533667e-11,1.979997437481671e-09,0.11389389887232612,7.325893740528715,2.9127320085920085
eeg2,730,0,1.2151438814094478e-10,1.4834281750902496e-11,2.359491063243075e-11,8.738737070687547e-11,1.2791125777257595e-11,1.6297527304116155e-09,0.11655721719574337,7.79635385343132,2.919091186127127
eeg2,731,0,2.2460164670768735e-10,2.957911157277367e-11,2.9161689444090916e-11,8.657867530378694e-11,1.3230490539126179e-11,1.7353836718631998e-09,0.10634349246067834,5.485576068560157,3.304865882832963
eeg2,732,0,4.3401983786283664e-10,2.716795285541886e-11,4.144456447054765e-11,9.768605018648476e-11,1.3002957675774056e-11,2.001721923513592e-09,0.11854474457566587,4.9288554149294646,3.3584260694024346
eeg2,733,0,4.898520082057512e-10,3.1947830932520724e-11,4.1389929940339854e-11,9.438494310094109e-11,1.2558375586461066e-11,2.0452767860767135e-09,0.11461447434300011,5.401616279040815,3.272853790855393
eeg2,734,0,3.82573495956509e-10,2.859713508618834e-11,3.259952064941889e-11,1.0040834270862776e-10,1.67838331822126e-11,2.04196432436738e-09,0.1206598779032982,6.166068257339862,3.08977576779551
eeg2,735,0,1.1772654393090213e-10,1.5544685749156574e-11,2.9386423109501e-11,9.737532847855786e-11,1.6926349645027857e-11,1.9701038109483583e-09,0.15419102494087442,5.664489122259589,3.248530851085741
eeg2,736,0,8.183560132711524e-11,1.1722415843332722e-11,2.6552730628468598e-11,8.784912739907321e-11,1.295462021295866e-11,1.7511746467306039e-09,0.14097971650595914,6.086005064193264,3.2004519448316424
eeg2,737,0,2.5294778766310514e-10,3.7154393234343e-11,2.9775232197382995e-11,9.596800556776492e-11,1.4199666392594089e-11,1.9212172633095884e-09,0.13411244893794427,5.701772433168924,3.1904770404764533
eeg2,738,0,3.3849239285516235e-10,2.0228196164295547e-11,2.980623518864379e-11,9.185284908939998e-11,1.449502679524931e-11,2.1367850504766315e-09,0.12493018936398388,6.201489999442886,2.8996704355706804
eeg2,739,0,2.104483328764107e-10,1.1747348790348647e-11,2.6592070438248232e-11,8.864690726378833e-11,1.418543795813436e-11,1.8899617594387864e-09,0.10400100890837488,8.030445632606563,2.707985878511332
eeg2,740,0,3.489676716536126e-10,2.735481946871403e-11,3.1002883759397504e-11,9.347843776300419e-11,1.5185803461318335e-11,1.9251862134202805e-09,0.11232003958702845,5.3831569769916525,3.290007624128229
eeg2,741,0,5.600647697125029e-10,3.212480249531085e-11,3.4534401454932234e-11,9.728262514191071e-11,1.4430143605255519e-11,2.10670352650411e-09,0.11618905997613542,5.041975463458265,3.243532850578501
eeg2,742,0,5.886544859561238e-10,1.783822445019639e-11,3.239344642023508e-11,1.0151670911206491e-10,1.608112048079342e-11,2.2561607548184346e-09,0.1171269958732846,5.921907020777293,3.1515142337383124
eeg2,743,0,3.5317305676951624e-10,2.9674821994130466e-11,3.328491879510593e-11,1.5706674851230228e-10,3.1592708301276986e-11,2.8881096871125597e-09,0.1402732419323991,5.771165881354385,3.424649441039559
eeg2,744,0,1.450687354802946e-10,2.529190022571489e-11,2.7782485664533604e-11,1.4032732587418235e-10,2.8927092225886232e-11,2.44170802461789e-09,0.14810505414959046,5.827302498910628,3.4953252211038084
eeg2,745,0,2.8399326027179404e-10,1.2757583885079296e-11,3.593404939532643e-11,7.505618067957617e-11,1.2283181919383923e-11,1.6989120729338992e-09,0.12027076890806027,6.186630792020965,3.2410650413227406
eeg2,746,0,2.2038607889077382e-10,1.4022787614606301e-11,3.96313874114615e-11,9.040674310833026e-11,1.5838792162472933e-11,1.8611155335611282e-09,0.11675230468450766,5.485260309858212,3.368166185719617
eeg2,747,0,1.2307249309646503e-10,8.870727148020701e-12,2.3601530539762174e-11,9.735220375264439e-11,1.913405018088634e-11,1.8517316795632815e-09,0.11302823909054907,6.251486199456769,3.0737002390180197
eeg2,748,0,1.8275748330583483e-10,1.5020650424254206e-11,2.3700898329124413e-11,8.99500295281374e-11,1.692986474452554e-11,1.75192565274615e-09,0.13087352397628024,6.554115579320753,3.3554746314141175
eeg2,749,0,1.0919516505708557e-10,8.173359250653847e-12,8.267281514518064e-12,3.5252072740825304e-11,6.131367012599854e-12,7.865280368080003e-10,0.1341495856835388,7.2154423088336035,3.3844141342819696
eeg2,750,0,2.1580862574070441e-10,1.9836273572270564e-10,2.5708853626817394e-10,3.446968138821443e-10,8.085919962716488e-11,1.0523198710895499e-08,0.2177893710304845,2.8792716340789206,4.953425962851
eeg3,0,0,9.177494914721653e-11,1.0668549775794485e-11,2.0731729609727215e-12,1.0031784917039372e-11,7.96690998351678e-12,5.099081435297537e-10,0.1502357533969384,5.321521553341571,3.455606648461518
eeg3,1,0,1.4222942021628493e-11,5.748603859383668e-12,4.43963579172209e-13,9.541270821630253e-12,7.825965751697594e-12,2.8591952825813124e-10,0.21865785116382902,4.390231938022981,3.3305453196546075
eeg3,2,0,1.3571772420592872e-11,5.668934690176962e-12,4.326158748454569e-13,9.335365725973911e-12,7.782257728784545e-12,2.9317467753101646e-10,0.22518114200895484,4.290723408697446,3.279707196877616
eeg3,3,0,2.1066031002639405e-11,7.028119705048209e-12,6.301825488858446e-13,9.812684085303341e-12,7.901701320955914e-12,3.2207399427296296e-10,0.1763888257143216,5.6317422061005455,3.3822169370438195
eeg3,4,0,2.129827738137807e-11,7.205912329338042e-12,5.968689194161502e-13,9.844924339735074e-12,7.89353370984913e-12,3.270918338512917e-10,0.16598073821926965,5.7411357836437515,3.3343001428161037
eeg3,5,0,1.1230559762720047e-11,6.091289088369308e-12,4.696021722826839e-13,9.574821816411677e-12,7.936168437552942e-12,2.95756421589832e-10,0.20023050236280052,4.6599004846534395,3.4768495260313097
eeg3,6,0,1.1696372233663282e-11,5.908176955598882e-12,4.600325014084542e-13,9.620604567379677e-12,7.823612876643421e-12,2.856936452420165e-10,0.20728307323662437,4.515568998612784,3.428688617959353
eeg3,7,0,7.586396924031064e-11,1.7139711023147534e-11,1.413265429613224e-12,1.1373243763646826e-11,7.798781671112983e-12,4.814001520907736e-10,0.15543919826606029,4.736035530879805,3.6642162265574156
eeg3,8,0,8.917787816973974e-11,1.7497443172958847e-11,1.6026068723797669e-12,1.1484031795612467e-11,7.797496927920442e-12,4.930541860768719e-10,0.1511756078102263,4.872270157613043,3.5826686194241066
eeg3,9,0,1.759777181903195e-11,6.8004113537817996e-12,5.814274026556291e-13,1.1800416322017861e-11,8.708447789292046e-12,3.3578083453733793e-10,0.16622772683842899,5.893080150441385,3.3451764115276665
eeg3,10,0,1.3326098816403356e-11,7.021758082252079e-12,6.832521170284052e-13,1.3652200078984759e-11,9.673492031714425e-12,3.6496774274447717e-10,0.1815960256901385,5.360944961583068,3.238853294493499
eeg3,11,0,3.2314561647207184e-11,6.2187618611855005e-12,9.052435315143804e-13,1.2957450621984338e-11,1.0137389615434171e-11,3.903316882248956e-10,0.16878230213463621,5.798638001489398,3.3635950320421686
eeg3,12,0,2.9258651586400687e-11,6.620342423244606e-12,9.786680105831077e-13,1.2579578372343958e-11,1.0236382091675292e-11,3.83420005377792e-10,0.16097736769069537,6.046390670762238,3.3379961423721363
eeg3,13,0,4.7909915031774704e-11,1.3781490895597324e-11,2.5991374870337035e-12,1.33757255193116e-11,1.0342395229827136e-11,5.252679277568516e-10,0.15181760744042144,5.080864995690176,3.566628499757319
eeg3,14,0,4.310805776303723e-11,9.58457425951828e-12,2.1976535858831374e-12,1.3229260900934075e-11,9.957831576735979e-12,5.214335057848589e-10,0.1550661529102808,5.044746977880006,3.4739000664113298
eeg3,15,0,2.1274658465928643e-11,6.1002886251665295e-12,9.660798595672105e-13,1.5024544004488017e-11,1.0933262806928152e-11,4.0778635010582025e-10,0.1895796590321743,6.0378456313819155,3.5532430505091375
eeg3,16,0,2.0557696371455228e-11,6.321965521700085e-12,1.2060743372683192e-12,1.717255103726995e-11,1.2199843795643016e-11,4.5407573298824875e-10,0.1977096447610885,5.986663658724886,3.595055277180007
eeg3,17,0,5.607481740796993e-12,5.5081439535717896e-12,1.0404443006028955e-12,1.543664621840063e-11,1.1836990195771183e-11,4.1008414527572954e-10,0.2532533223201508,4.356814114280484,3.768647396254539
eeg3,18,0,2.6643080399812336e-11,1.1818942996727045e-11,1.7318168362667256e-12,1.5376303661251618e-11,1.2864324239341035e-11,5.986670155017213e-10,0.15659705575371388,5.467289364335254,3.2615011747072122
eeg3,19,0,2.78241402764041e-11,1.175290247682483e-11,1.6042091076968738e-12,1.4749352140300674e-11,1.3226591563138044e-11,5.919610379010885e-10,0.15904512188841827,5.481852289946204,3.2627453784106395
eeg3,20,0,1.8231283553577146e-11,5.7531372030257575e-12,8.340782000826136e-13,1.3132207457835611e-11,1.2225815521804487e-11,4.2724624463009214e-10,0.17877098712248765,6.027731226009736,3.103572754706363
eeg3,21,0,1.880813987413469e-11,5.4883078245745335e-12,8.452466421225381e-13,1.3302074869070383e-11,1.1480398871670705e-11,4.2968461525819413e-10,0.1690303697577174,6.321015774718606,3.0351946189276666
eeg3,22,0,9.410013324515188e-12,4.427050046963458e-12,9.204808781591379e-13,1.3698199083239396e-11,1.1054816640237635e-11,3.833232507179319e-10,0.2064209012678635,5.107094327314434,3.577608061228387
eeg3,23,0,1.05061773963978e-10,1.3343924572629317e-11,2.4528159238552952e-12,1.5191515028405224e-11,1.0916079721917262e-11,6.154807784155018e-10,0.14229883873050306,5.805344463191925,3.2873482707791046
eeg3,24,0,1.0434203941040958e-10,1.3631089740561934e-11,2.2330563563067704e-12,1.5188404082177845e-11,1.0653289561884785e-11,6.139960600528857e-10,0.1421410216296189,5.810828369271618,3.3037235027125327
eeg3,25,0,1.7052821512750894e-11,6.003919297386631e-12,8.290877278926362e-13,1.3266257526118271e-11,1.1198564980485678e-11,3.899636713794373e-10,0.179812883785911,5.9257401394725555,3.3313444018173537
eeg3,26,0,1.5930056868458324e-11,5.331903252235009e-12,9.494325628926898e-13,1.3547535200562292e-11,1.1989266721337287e-11,4.056288143614919e-10,0.16906832466791663,6.331138222701911,3.230402398857264
eeg3,27,0,1.2654692576420715e-11,4.727917675150034e-12,9.324372085858407e-13,1.3552118123398643e-11,1.2309950393902316e-11,4.061891150021299e-10,0.1883174748855701,5.449780005654189,3.243607362775585
eeg3,28,0,1.2171143539764195e-11,4.396146314972174e-12,1.0283992014611854e-12,1.413121033304467e-11,1.271621940015941e-11,4.080734047847584e-10,0.18388133577830065,5.649374597378787,3.390905767072898
eeg3,29,0,8.950293659647491e-11,1.0203325445734347e-11,2.7618129115601968e-12,1.4944511437774206e-11,1.3292672740494372e-11,5.928502917497642e-10,0.15365434417909749,4.898667007281843,3.741065122647616
eeg3,30,0,8.924069374632137e-11,8.97760711295198e-12,2.630559526534288e-12,1.3766585085329531e-11,1.2780381492294513e-11,5.640245354438718e-10,0.1570152195062201,4.797331493745732,3.7550221155271752
eeg3,31,0,1.1973044651414025e-11,2.229322995970384e-12,8.626707195511799e-13,1.3227472939678646e-11,1.1615657658973578e-11,3.662040695720649e-10,0.24872778298980164,4.290319981612662,3.7207601288154515
eeg3,32,0,8.468758066548544e-12,2.374641361832666e-12,7.817787538796475e-13,1.3541729824229722e-11,1.1044418456377135e-11,3.5673718759001765e-10,0.3152256147056918,3.189865803488133,3.687875826398831
eeg3,33,0,9.873751140556364e-12,2.63295991443248e-12,8.286186970332253e-13,1.4067604278972778e-11,1.0575945389338218e-11,3.8467226377556976e-10,0.19451400914175485,4.7934382111311065,3.729016998102399
eeg3,34,0,8.917448825402632e-11,1.1306480218558412e-11,2.2956558670281147e-12,1.550077826288909e-11,1.0323589282916435e-11,5.953630611392263e-10,0.1435016715251743,5.366334307196072,3.4103572248475538
eeg3,35,0,5.2936619262895906e-11,5.092045820794344e-12,1.4601431363139687e-12,1.5197251860132066e-11,1.013553258329895e-11,5.747685795636939e-10,0.14296158436494208,5.438091211576021,2.9903266715911183
eeg3,36,0,1.6226904092936658e-11,4.051058289096446e-12,8.141562832316091e-13,1.4519379557446906e-11,9.99976599312579e-12,3.7986954916403686e-10,0.1974750871829256,4.877349394348762,3.3053498685030953
eeg3,37,0,1.9333576451268253e-11,4.049774090456923e-12,8.312950664465682e-13,1.4445446586109021e-11,1.0073667583504008e-11,3.758407282791757e-10,0.1872488748693018,5.246067142445852,3.2497190689258444
eeg3,38,0,1.6088397672288046e-11,3.731657696517549e-12,8.693956004382373e-13,1.4641471525067576e-11,1.0140377559414588e-11,3.8036902840725217e-10,0.20118910565038753,4.717530552146182,3.3491137989502695
eeg3,39,0,1.231763809316703e-11,5.066038867717334e-12,1.2853084978450106e-12,1.4938194192858895e-11,1.0239601361429768e-11,4.1421253882753973e-10,0.17510694791043968,4.756041660810223,3.7876641949561267
eeg3,40,0,8.80503314525425e-11,1.1198113742788744e-11,2.6779024598148436e-12,1.6155180222412897e-11,1.0297853279835338e-11,5.778758817028598e-10,0.14822745827493675,5.3730651263003075,3.4534438713407045
eeg3,41,0,4.148633200030656e-11,6.122142791013954e-12,1.352684954505982e-12,1.5808802062093713e-11,1.0032669584375177e-11,5.491019339083767e-10,0.1490611774916803,5.846328006738912,3.1024440760612295
eeg3,42,0,1.4277515396996819e-11,4.519768573390754e-12,9.203237333284207e-13,1.5111627009508915e-11,1.0057445780929673e-11,3.8812793951413505e-10,0.1960615067855524,4.977858724728209,3.0587656643121783
eeg3,43,0,2.54623490716461e-11,6.862229604848577e-12,1.0799570827080487e-12,1.515865535368599e-11,1.0136000886563395e-11,4.267891727317673e-10,0.15345513273255854,5.711758287527413,3.5461057583808855
eeg3,44,0,3.091101869428132e-11,7.322561673399029e-12,1.4087745297098433e-12,1.5627946550562406e-11,1.0249431203447146e-11,4.2854462310758325e-10,0.15115660881465415,5.8518307893873445,3.3912842651720556
eeg3,45,0,1.2088475463503884e-11,4.743876987541958e-12,9.002158833696698e-13,1.5102707010514904e-11,1.0065122790865665e-11,3.9610164068910713e-10,0.1760554955687224,5.67945796767115,3.1770334095378594
eeg3,46,0,2.580674866704028e-11,6.17518368086257e-12,1.3244181597864335e-12,1.560279300894816e-11,1.0074077449283323e-11,4.900096419248546e-10,0.1584604273054226,4.745510138366699,3.6431222762839264
eeg3,47,0,3.391336855019139e-11,1.185198264362204e-11,1.956270659311837e-12,1.5616050564426023e-11,1.0295717667524636e-11,5.0246859624804e-10,0.15602966728802178,4.602740844858163,3.784813647800319
eeg3,48,0,1.4725245774438083e-11,4.8171982937019275e-12,1.2509380381084511e-12,1.490301023713365e-11,1.0303891141209212e-11,4.101267651690428e-10,0.16530729582109882,5.224636741628219,3.433728841829927
eeg3,49,0,1.1290202759252624e-11,4.454531792308186e-12,8.839827708329311e-13,1.4815607509288028e-11,1.010862788850844e-11,3.844448955543237e-10,0.20265222583666884,4.803938464548459,3.239790131408527
eeg3,50,0,7.338668063798772e-11,8.625715783075675e-12,2.099054294665024e-12,1.535742653668247e-11,1.0133453166161585e-11,5.342522489916853e-10,0.1339618128707873,6.186018796612791,3.2475897043805872
eeg3,51,0,7.860829526174068e-11,9.295008650256386e-12,2.154851842899509e-12,1.5442542049469948e-11,1.0061847147749948e-11,5.489266818690507e-10,0.13254220844309986,6.248539402339366,3.191077200265132
eeg3,52,0,1.2526299377412058e-11,4.9672713913049e-12,9.203443482700753e-13,1.5091464932574494e-11,1.024167176153697e-11,4.0295285065211654e-10,0.15934486765845982,6.432334892361429,3.1254005539034995
eeg3,53,0,2.2815262261579955e-11,5.8177621796174325e-12,1.1797723895080578e-12,1.8107230648760394e-11,1.2135692347352152e-11,4.6211554980974177e-10,0.16288866081300774,6.233232205813231,3.3910899886559904
eeg3,54,0,2.076031727976619e-11,6.132241670566521e-12,1.2975663370616387e-12,1.944596792212251e-11,1.3356655657341013e-11,4.750671738907858e-10,0.1689104696361028,6.020325476998837,3.4069305284703053
eeg3,55,0,8.931609137163388e-12,5.026170944760594e-12,1.0714627546589427e-12,1.6259040782162793e-11,1.2969691472999674e-11,4.2589632522539675e-10,0.2131047389178859,4.601823776398974,3.5357238090766265
eeg3,56,0,9.235614160297584e-12,3.4369484030235605e-12,1.0091885420608185e-12,1.5156910366035156e-11,1.2476120086683717e-11,4.1497687555881906e-10,0.21343889867142543,5.0244122996255625,3.552107067004706
eeg3,57,0,1.0295939718857914e-10,7.2085823555226626e-12,3.2910158401611166e-12,1.643228064812293e-11,1.2054120370084884e-11,6.764958480939794e-10,0.1440639379818514,5.237615008608755,3.506903937894092
eeg3,58,0,9.964303591490257e-11,7.229918345044544e-12,3.0790326675746646e-12,1.6489907566266393e-11,1.1891524983660105e-11,6.705899268582397e-10,0.14471623919986168,5.156602825521161,3.439922150106807
eeg3,59,0,9.601601536389257e-12,3.863386418778047e-12,9.281858972158578e-13,1.607567624582217e-11,1.1595144767412755e-11,4.0674835139894844e-10,0.2320969095929652,4.1452114786311505,3.3315840011562226
eeg3,60,0,1.593439609094454e-11,4.773198503290215e-12,1.0082508413824222e-12,1.6601562741971064e-11,1.1263364310046232e-11,4.2982649601981025e-10,0.17573284931671196,5.416712215843232,3.439588116616791
eeg3,61,0,2.962349390387935e-11,6.550347710452646e-12,2.1416927288051204e-12,1.775130198308928e-11,1.129061629205466e-11,4.70463665861901e-10,0.15834783270094788,5.159399073943071,3.5505944372174296
eeg3,62,0,3.046124006950583e-11,7.219290547466162e-12,2.0921194694310044e-12,1.7946690131221757e-11,1.1358597747620696e-11,4.836912385492949e-10,0.15810531314589835,5.315292775952307,3.4867793763752157
eeg3,63,0,1.5260542187381076e-11,5.527948840632975e-12,1.0623865655667866e-12,1.6806186726185663e-11,1.1667178758709923e-11,4.4882525700486e-10,0.1637300516340361,5.975367160408738,3.3186210871407473
eeg3,64,0,1.0846344353834349e-11,5.8054922687675506e-12,1.1074871877909632e-12,1.7159389727098633e-11,1.1993482754484291e-11,4.2498041370780926e-10,0.19264530232612886,5.010745011743625,3.348256082817351
eeg3,65,0,1.576247699660064e-11,5.826134820302419e-12,2.0734322742981765e-12,1.7787530760184327e-11,1.1999274527035762e-11,5.009800102226884e-10,0.16223451993580612,5.078093089643636,3.5801274389264974
eeg3,66,0,4.7818044061264904e-11,5.936730171608628e-12,2.639269628235276e-12,1.752170613886547e-11,1.1884253890599824e-11,5.683032792854802e-10,0.1496777780351241,5.504165154006104,3.391276134518236
eeg3,67,0,2.861777226339392e-11,4.752108478774433e-12,1.4105982847163445e-12,1.6606747699458243e-11,1.1669783403131991e-11,4.799807315310995e-10,0.14879140621383816,6.501067063680856,3.1616654702077267
eeg3,68,0,1.1716374195882298e-11,4.750983681703426e-12,1.0264529687108838e-12,1.682663731629278e-11,1.1437982107749566e-11,4.197950561800224e-10,0.19668560773802396,4.951521156175284,3.2306013375162754
eeg3,69,0,1.3279450472448487e-11,4.6921555296428855e-12,1.0370399662614081e-12,1.687574223680919e-11,1.1567454234169194e-11,4.297824860522157e-10,0.203284720640379,4.904400250465702,3.272866796418108
eeg3,70,0,8.418310151925562e-11,8.167500612146518e-12,2.5398928925484316e-12,1.691116169033471e-11,1.1692921004775283e-11,6.23779851648586e-10,0.14122811391539972,5.377999592006327,3.460497345178439
eeg3,71,0,1.0445784137574295e-10,8.727234042941075e-12,2.8626018141272696e-12,1.6737548918881036e-11,1.1553184839314644e-11,6.50014825102698e-10,0.139643330759673,5.434617351621908,3.4492467368347652
eeg3,72,0,1.7734615271481418e-11,5.239573664956835e-12,1.0212927219323253e-12,1.6706236190435768e-11,1.1365661929282283e-11,4.4869086282523924e-10,0.16397595630254574,6.30379136093069,3.2933780457251176
eeg3,73,0,1.3973889499356199e-11,5.318217961936951e-12,1.1136270465896281e-12,1.696987687251977e-11,1.14952640709356e-11,4.2160952933843535e-10,0.18506747489078332,5.147385063402299,3.299801621888178
eeg3,74,0,1.3492177417619009e-11,5.371783070287094e-12,1.0761173312186474e-12,1.6625975455428408e-11,1.1450189462242896e-11,4.3021084953561183e-10,0.18809166486396744,5.067826289871295,3.2811754519156247
eeg3,75,0,5.539863885187638e-11,6.232237246874047e-12,1.4706487103517605e-12,1.7287270483679287e-11,1.1472166057835281e-11,5.20332653174657e-10,0.14596308095746796,5.815942634485489,3.3917140261885814
eeg3,76,0,5.494559576708577e-11,6.4429771809777415e-12,1.495022353380671e-12,1.7395929134566642e-11,1.1522075201844015e-11,5.073208486495812e-10,0.1444976968056882,5.815268232271815,3.388031956133747
eeg3,77,0,1.0472677857343275e-11,5.709924849092889e-12,1.0354606318695586e-12,1.7040692860146664e-11,1.159116154236003e-11,4.255937022653153e-10,0.19490497020772835,5.035257555532925,3.32209057226069
eeg3,78,0,7.738810635633985e-12,6.430509089716575e-12,1.039201461138604e-12,1.689071907930825e-11,1.1743397357778632e-11,4.249046575320291e-10,0.2020156153531793,4.88320508005432,3.3896146099088873
eeg3,79,0,6.1638359624164735e-12,5.488940673435407e-12,9.916546645101087e-13,1.6279700972315893e-11,1.1496323107023306e-11,4.0013588267737305e-10,0.21293546699339785,4.687391469359456,3.445243003194232
eeg3,80,0,2.107198917006707e-10,1.9323121807214204e-11,3.2148795837753676e-12,1.674751174512176e-11,1.1231030122315006e-11,7.661142252692999e-10,0.13225168919499075,5.732273328104647,3.290794448298518
eeg3,81,0,2.143273282429685e-10,1.9013799377277956e-11,3.10645525007454e-12,1.660607321825785e-11,1.1024684767739303e-11,7.609389188373473e-10,0.13147231254379546,5.765019365347645,3.2827004813466565
eeg3,82,0,1.43605356842832e-11,5.011919901093501e-12,9.213429698148931e-13,1.531489717890767e-11,1.1159972583990996e-11,3.9700103589285817e-10,0.17498337381343815,5.366819533191564,3.54825415474325
eeg3,83,0,1.3759570366314369e-11,5.4051614812513206e-12,1.001587064356414e-12,1.5725610392406278e-11,1.1247486148622207e-11,4.194749114034302e-10,0.1785007563763047,5.300608306133597,3.526585555422458
